"name","mail","mail2","tel","tel2","adrs","adrs2"
"ECOLE PRIVEE SAINT-ELOI","Not found","Not found","03 20 83 79 01","Not found","19 rue Louis Decottignies59100 ROUBAIXFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS","ecole.st.francois.73@wanadoo.fr","Not found","04 79 32 43 74","Not found","40 avenue Jean Jaurès73200 ALBERTVILLEFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN","Not found","Not found","0231823724","Not found","Route de la Guérinière - BP 105114000 CAENFrance","Not found"
"ECOLE PRIVEE","Not found","Not found","05 65 59 93 46","Not found","Rue Baragnaudes12250 ROQUEFORT SUR SOULZONFrance","Not found"
"ECOLE PRIVEE SAINT-SAUVEUR","stsauveur85@free.fr","Not found","02 51 34 97 22","Not found","25 rue de la Mairie85310 CHAILLE SOUS LES ORMEAUXFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","esp.commequiers@wanadoo.fr","Not found","02 51 54 84 35","Not found","158 rue Charles de Gaulle85220 COMMEQUIERSFrance","Not found"
"ECOLE PRIVEE LA FONTAINE","Not found","Not found","02 51 55 87 47","Not found","12 rue de l'Ecole85800 GIVRANDFrance","Not found"
"ECOLE PRIVEE DU CHASNAY","Not found","Not found","03 86 58 85 63","Not found","6 rue Dufaud58600 FOURCHAMBAULTFrance","Not found"
"ECOLE PRIVEE  LE SACRE-COEUR","ecole.torfou@wanadoo.fr","ec.torfou.sacrecoeur@ec49.org","02 41 46 68 03","Not found","Espace Saint-Hubert49660 TORFOUFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE DU VERBEAU","stetherese.verbeau@notre-dame-perrier.fr","Not found","03 26 68 35 29","Not found","2 avenue du 29 Août 194451000 CHALONS EN CHAMPAGNEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH DE BELLEVUE","Not found","Not found","01 45 34 15 55","Not found","29 rue Henri Savignac92190 MEUDONFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DES FLEURS","ecolenotredamedesfleurs@orange.fr","Not found","02 97 05 01 73","Not found","8 rue de Kergornet56830 GESTELFrance","Not found"
"ECOLE PRIVEE SAINT-BILY","saint.bily.plaudren@wanadoo.fr","Not found","02 97 45 90 97","Not found","6 rue du Souvenir Français56420 PLAUDRENFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","02 97 27 22 87","Not found","5 rue du Porhoët56500 LA CHAPELLE NEUVEFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","ec.livrelatouche.stemarie@ec53.org","02 43 06 24 83","Not found","11 rue de Beausoleil53400 LIVRE LA TOUCHEFrance","Not found"
"ECOLE PRIVEE LE SACRE-COEUR","ecolesimple@wanadoo.fr","Not found","02 43 98 93 60","Not found","2 rue des Lutins53360 SIMPLEFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","sacrecoeur.montigne@wanadoo.fr","Not found","02 43 98 36 44","Not found","7 rue des Ecoles53970 MONTIGNE LE BRILLANTFrance","Not found"
"ECOLE PRIVEE LES SAINTS-ANGES","Not found","Not found","02 98 92 11 73","Not found","23 rue Monte-au-Ciel29171 DOUARNENEZFrance","Not found"
"ECOLE PRIVEE CARDINAL LIENART","Not found","Not found","03 20 91 46 86","Not found","12 rue Trémière59650 VILLENEUVE D ASCQFrance","Not found"
"ECOLE PRIVEE CLAMECY","Not found","Not found","02 54 97 46 01","Not found","3 rue Porte aux Renards41130 SELLES SUR CHERFrance","Not found"
"INSTITUTION SAINTE-MONIQUE  ECOLE PRIVEE","ecole.stemonique@free.fr","Not found","05 56 98 48 58","Not found","29-31 rue Paul Courteault33000 BORDEAUXFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.limouziniere.st-joseph@ec44.scolanet.org","ecolejolimouz@wanadoo.fr","02 40 05 82 26","Not found","39 rue Félix-Davy Desnaurois44310 LA LIMOUZINIEREFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ec.moutiers.ste-therese@ec44.scolanet.org","ecole.ste.therese.lesmoutiers@wanadoo.fr","02 40 64 62 17","Not found","8 rue du Pré Vincent44760 LES MOUTIERS EN RETZFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.sion-les-mines.st-joseph@ec44.scolanet.org","ecole.stjoseph.sion@wanadoo.fr","02 40 28 95 34","Not found","2 rue des Mues44590 SION LES MINESFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","eco35.privee.coesmes@ecbretagne.org","Not found","02 99 47 76 67","Not found","13 rue de la Grotte35134 COESMESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","eco35.ste-marie.marcille-robert@ecbretagne.org","Not found","02 99 43 69 07","Not found","Rue des Bas Gasts35240 MARCILLE ROBERTFrance","Not found"
"ECOLE PRIVEE  SAINT-JACQUES DE COMPOSTELLE","eco35.st-j-compostelle.st-germain-en-cogles@ecbretagne.org","Not found","02 99 95 42 92","Not found","1 rue de Villeneuve35133 ST GERMAIN EN COGLESFrance","Not found"
"ECOLE ET COLLEGE PRIVES   IMMACULEE-CONCEPTION","i.c.meru@wanadoo.fr","Not found","03 44 22 23 65","Not found","17 rue Voltaire - BP 40160114 MERU CEDEXFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","jdarc13330@neuf.fr","Not found","04 90 55 15 79","Not found","Quartier du Plan17 route de Lançon13330 PELISSANNEFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES  SAINT-DOMINIQUE","administration@stdominique.com","Not found","02 28 01 72 72","02 40 63 78 00","103 avenue Cheverny44800 ST HERBLAIN CEDEX 7France","Lycée :"
"ECOLE, COLLEGE ET LYCEE SAINT-DOMINIQUE","sdonan2@scolalor.net","sdonan1@scolalor.net","03 83 36 47 57","Not found","11 rue du Manège - BP 22354004 NANCY CEDEXFrance","Not found"
"ECOLE PRIVEE SAINT-MELEC","eco.stme.plumelec@ddec56.org","ecostmeplume@ddec56.org","02 97 42 26 28","Not found","14 rue Docteur Remé56420 PLUMELECFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 63 30 45 06","Not found","3 Côte du Couvent82230 MONCLAR DE QUERCYFrance","Not found"
"ECOLE PRIVEE SAINTE-ELISABETH","ste.elisabeth.roquefort@mailclub.net","Not found","05 58 45 50 95","Not found","25 rue de Besselerre40120 ROQUEFORTFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","eco35.notre-dame.la-chapelle-des-fgtz@ecbretagne.org","ecole.notredame.fgtz@2000ecoles.net","02 99 66 52 79","Not found","4 rue du Matelon35520 LA CHAPELLE DES FOUGERETZFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","eco35.ste-j-arc.messac@ecbretagne.org","Not found","02 99 34 62 90","Not found","24 rue Jeanne d'Arc35480 MESSACFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","eco35.notre-dame-st-suliac@ecbretagne.org","Not found","02 99 58 41 82","Not found","Rue Besnier35430 ST SULIACFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 85 96 28 40","Not found","Rue de l'Eglise71460 JONCYFrance","Not found"
"ECOLE PRIVEE SAINT-AUBIN","ecoleprive.st.aubin@wanadoo.fr","Not found","05 61 62 86 20","Not found","41 bis rue Riquet31000 TOULOUSEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecolesteanne-ba@orange.fr","Not found","04 77 39 60 01","Not found","7 rue de la République42220 BOURG ARGENTALFrance","Not found"
"ECOLE PRIVE DU SACRE-COEUR","ec.priv.saligny@wanadoo.fr","Not found","02 51 41 14 46","Not found","10 rue de la Croix aux Pages85170 SALIGNYFrance","Not found"
"ECOLE PRIVEE LA SAINTE-FAMILLE","ecole-sainte-famille@wanadoo.fr","ecole@ste-famille-amiens.org","03 22 91 51 20","Not found","65 rue Vascosan80000 AMIENSFrance","Not found"
"LA FARANDOLE - ECOLE PRIVEE","maternelle-saintmarsault@wanadoo.fr","Not found","05 49 80 89 08","Not found","L'Aujobet79380 LA RONDEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecole-plougourvest@wanadoo.fr","Not found","02 98 68 51 30","Not found","12 rue du Stade29400 PLOUGOURVESTFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","CE2CM1CM2@aol.com","Not found","02 98 48 63 46","Not found","11 rue des Ecoles29830 PORTSALLFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LOURDES","Not found","Not found","02 98 29 74 79","Not found","200 rue Ar Mor29250 SANTECFrance","Not found"
"EXTERNAT SAINT-JOSEPH-DE-CLUNY  ECOLE PRIVEE","Not found","Not found","05 96 70 23 94","Not found","14 rue Lamartine - BP 87297208 FORT DE FRANCE CEDEXFrance","Not found"
"NOTRE-DAME DES VERTUS  ECOLE ET COLLEGE  PRIVES","college.ndv@wanadoo.fr","ecole.ndv@wanadoo.fr","01 43 52 23 83","Not found","11 rue des Noyers93300 AUBERVILLIERSFrance","Not found"
"ECOLE PRIVEE SAINT-NICOLAS","stnicolas.ferriere@wanadoo.fr","Not found","02 51 98 35 57","Not found","4 rue de la Poste85280 LA FERRIEREFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjosephsury@wanadoo.fr","Not found","04 77 30 86 80","Not found","7 bis rue des Verchères42450 SURY LE COMTALFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","ecole.jeanne.darc.orgeval@wanadoo.fr","Not found","01 39 75 90 63","Not found","101 rue de la Chapelle78630 ORGEVALFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","Not found","Not found","04 67 79 03 10","Not found","51 boulevard Ernest Renan34000 MONTPELLIERFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","stemarie.sivry@wanadoo.fr","Not found","01 64 52 16 05","Not found","9 rue de l'Eglise77115 SIVRY COURTRYFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","saintpierre4@wanadoo.fr","Not found","02 51 51 75 21","Not found","1 rue du Calvaire Breton85120 ST PIERRE DU CHEMINFrance","Not found"
"ECOLE PRIVEE LES TROIS ANGES","les3anges@wanadoo.fr","Not found","02 51 40 22 75","Not found","45 rue Nationale85110 ST VINCENT STERLANGESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolestjoseph.sauvessanges@wanadoo.fr","Not found","04 73 95 94 44","Not found","Le Bourg63840 SAUVESSANGESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","st.joseph.coutiches@ddec59c.org","Not found","03 20 61 68 89","Not found","1547 route Nationale59310 COUTICHESFrance","Not found"
"ECOLE PRIVEE   SAINTE-LOUISE DE MARILLAC","ste.louise.epoisses@orange.fr","Not found","03 80 96 32 55","Not found","1 rue de Semur en Auxois21460 EPOISSESFrance","Not found"
"ECOLE PRIVEE ETIENNE MARTIN","Not found","Not found","05 63 41 48 73","Not found","Le Bourg81500 MASSAC SERANFrance","Not found"
"ECOLE PRIVEE FREDERIC DE PELLEPORT","pelleport@scolagora.com","Not found","04 77 53 60 36","Not found","24 rue Victor Hugo42350 LA TALAUDIEREFrance","Not found"
"GROUPE SCOLAIRE  SAINT-JACQUES DE COMPOSTELLE  ECOLE PRIVEE","primaire@sjdc-dax.fr","contact@sjdc-dax.fr","05 58 74 60 51","05 58 74 13 47","35 avenue de l'Aérodrome40100 DAXFrance","Maternelle : Rue Aygue Rouye - 40100 DAX"
"INSTITUTION SAINT-PIE X","directrice.st-pie-x@dominicaines.fr","Not found","01 46 02 58 43","Not found","19 rue des Ecoles92210 ST CLOUDFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","notresame@wanadoo.fr","ec.laferte.notredame@ec72.org","02 43 93 94 02","Not found","26 rue du Pré-Belard72400 LA FERTE BERNARDFrance","Not found"
"PROTECTORAT SAINT-JOSEPH - ECOLE","ecole@protectorat.fr","Not found","01 48 66 61 81","Not found","36 rue Jacques Duclos93600 AULNAY SOUS BOISFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","04 77 76 50 08","Not found","Le Bourg42560 SOLEYMIEUXFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 20 32 95 19","Not found","1Résidence Mage Cuvelle59710 AVELINFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LA TREILLE","Not found","Not found","03 20 41 05 13","Not found","164 rue du Général de Gaulle59830 BOUVINESFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-CROIX","saintecroix@aol.com","0761331J@ac-rouen.fr","02 35 30 26 73","Not found","20 rue Charles Blanchet76290 MONTIVILLIERSFrance","Not found"
"ENSEMBLE SCOLAIRE LE MIRAIL  ECOLE ET COLLEGE PRIVES","st.julien@wanadoo.fr","secret.julien@wanadoo.fr","05 57 95 06 80","Not found","61 cours de la Somme33000 BORDEAUXFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-LEONARD","saintleo@wanadoo.fr","Not found","03 86 20 02 66","Not found","5 route de Vézelay58800 CORBIGNYFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE L'ALLIANCE","Not found","Not found","05 59 38 39 36","Not found","Chemin de Cartouigt64270 SALIES DE BEARNFrance","Maternelle : 3 rue des Colibris"
"ECOLE PRIVEE SAINT-YVES","styves@lacroixrouge-brest.fr","Not found","02 98 03 19 38","Not found","20 rue de Kerbloas29200 BRESTFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE  SAINT JEAN-BAPTISTE","stan-stjb.loroux@orange.fr","Not found","02 40 03 75 87","Not found","14 rue de Liotterie44430 LE LOROUX BOTTEREAUFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE-MADELEINE","mariemadeleine3@wanadoo.fr","Not found","02 33 04 45 04","Not found","Le vieux Presbytère50260 RAUVILLE LA BIGOTFrance","Not found"
"ECOLE MATERNELLE PRIVEE  LES BENJAMINS","Not found","Not found","01 43 58 44 94","Not found","50 bis rue des Prairies75020 PARISFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","04 71 08 65 80","Not found","Route de Saint-Jean de NayPlace de l'Eglise43320 LOUDESFrance","Not found"
"ECOLE PRIVEE DU LANGONNAND","direction@ecole-langonnand.fr","Not found","04 77 53 84 86","Not found","4 impasse de Langonnand42290 SORBIERSFrance","Not found"
"ECOLE PRIVEE SAINT-LAURENT","saint.laurent.ecole@wanadoo.fr","Not found","04 76 07 20 00","Not found","4 montée du Couvent38210 TULLINSFrance","Not found"
"ECOLE PRIVEE","emblavez.beaulieu.ecolpriv@wanadoo.fr","ec43.priv.beaulieu@ac-clermont.fr","04 71 08 55 28","Not found","Route de Margeaix43800 BEAULIEUFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 85 96 28 40","Not found","Rue de l'Eglise71460 JONCYFrance","Not found"
"ECOLE PRIVEE SAINT-AUBIN","ecoleprive.st.aubin@wanadoo.fr","Not found","05 61 62 86 20","Not found","41 bis rue Riquet31000 TOULOUSEFrance","Not found"
"INSTITUTION STE-MARIE  LA GRAND'GRANGE  ECOLE, COLLEGE ET LYCEE GENERAL PRIVES","secretariatdg@ismgg.fr","Not found","04 77 22 01 56","Not found","15 rue du Coin - BP 242401 ST CHAMOND CEDEXFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","05 49 67 08 22","Not found","44 rue Pichault de la Martinière79290 ARGENTON L EGLISE CEDEXFrance","Not found"
"ECOLE PRIVEE LES ROSEAUX","ecolelesroseaux@free.fr","ecole.les.roseaux@wanadoo.fr","02 51 93 14 13","Not found","19 rue du Marais Breton85300 SOULLANSFrance","Not found"
"ECOLE PRIVEE SAINT-VINCENT","Not found","Not found","04 74 01 14 98","Not found","2 allée du Colombier69210 BULLYFrance","Not found"
"ECOLE PRIVEE SAINT-REMI","st.remi.roeulx@ddec59c.org","Not found","03 27 44 66 59","Not found","3 rue Emile Zola59172 ROEULXFrance","Not found"
"ECOLE BILINGUE PRIVEE ARMENIENNE  TARKMANTCHATZ","ecole.tarkmantchatz@gmail.com","Not found","01 46 45 60 55","Not found","19 sentier des Epinettes92130 ISSY LES MOULINEAUXFrance","Not found"
"ECOLE ET COLLEGE PRIVES NOTRE-DAME","notredame.cosne58@wanadoo.fr","Not found","03 86 28 04 05","Not found","29 rue du Maréchal Leclerc58200 COSNE COURS SUR LOIREFrance","Not found"
"NOTRE-DAME DE LA FAYE  ECOLE ET COLLEGE  PRIVES","Not found","ec43.priv.aurecsurloire.notredamedelafaye@ac-clermont.fr","04 77 35 47 27","04 77 35 47 23 (Ecole)","2 rue du 19 mars 196243110 AUREC SUR LOIREFrance","Not found"
"ECOLE ET COLLEGE PRIVES   SAINT-DOMINIQUE","0810089g@ac-toulouse.fr","Not found","05 63 50 21 18","Not found","18 bis boulevard de la République81290 LABRUGUIEREFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","st.joseph.miremont@gmail.com","Not found","09 53 88 19 88","Not found","14 impasse du Château31190 MIREMONTFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","primairestjoseph73@wanadoo.fr","Not found","04 79 64 00 87","Not found","137 rue du Collège73300 ST JEAN DE MAURIENNEFrance","Not found"
"ECOLE PRIVEE SAINT-JUGON","Not found","Not found","02 99 08 12 90","Not found","5 rue du Menhir56200 LA GACILLYFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 97 36 66 72","Not found","6 rue du 11 septembre 194456700 STE HELENEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DES VICTOIRES","eco56.nd.lochrist@eco.ecbretagne.org","Not found","02 97 36 02 49","Not found","7 route de Bubry56650 INZINZAC LOCHRISTFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","02 99 91 92 06","Not found","Rue des Milleries56350 RIEUXFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecole-saint-hilaire-de-voust@wanadoo.fr","Not found","02 51 00 42 38","Not found","3 rue de l'Ecole85120 ST HILAIRE DE VOUSTFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolesaintjoseph3@wanadoo.fr","Not found","01 43 28 05 34","Not found","13 rue Daumesnil94300 VINCENNESFrance","Not found"
"ECOLE PRIVEE SAINTE-REINE","ste.reine.denain@ddec59c.org","Not found","03 27 44 05 58","Not found","137 rue de Villars59220 DENAINFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME   DE LA PROVIDENCE","ecolendp@free.fr","Not found","01 39 83 20 90","Not found","10 rue du Château95360 MONTMAGNYFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME   DU SACRE-COEUR","notredame.thiberville@wanadoo.fr","Not found","02 32 46 80 08","Not found","3 rue du Stade27230 THIBERVILLEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE CADEROT","ecoledecaderot@wanadoo.fr","Not found","04 42 85 42 82","Not found","Quartier AutinChemin de Caderot13130 BERRE L ETANGFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS-XAVIER","Not found","Not found","05 59 54 60 92","Not found","Rue Bernard de Coral64122 URRUGNEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ecole-ste-therese.putanges@wanadoo.fr","Not found","02 33 35 01 50","Not found","Rue de la Roche61210 PUTANGES PONT ECREPINFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecole-notre-dame50@orange.fr","Not found","02 33 48 22 06","Not found","Le bourg50240 ARGOUGESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DU SACRE-COEUR","eco35.nd-sacre-coeur.epiniac@ecbretagne.org","Not found","02 99 80 06 56","Not found","5 rue de Normandie35120 EPINIACFrance","Not found"
"ECOLE PRIVEE DE LA SOURCE","contact@ecoledelasource.com","Not found","01 34 66 94 60","Not found","7 rue Macaigne Forlier95650 BOISSY L AILLERIEFrance","Not found"
"ECOLE PRIVEE CURE D'ARS","ecole.privee.cure.ars@wanadoo.fr","ec.angers.curedars@ec49.org","02 41 66 28 33","Not found","32 rue du Bourg la Croix49000 ANGERSFrance","Not found"
"ECOLE PRIVEE LES SAINTS-ANGES","Not found","Not found","02 98 92 11 73","Not found","23 rue Monte-au-Ciel29171 DOUARNENEZFrance","Not found"
"ECOLE PRIVEE CARDINAL LIENART","Not found","Not found","03 20 91 46 86","Not found","12 rue Trémière59650 VILLENEUVE D ASCQFrance","Not found"
"INSTITUTION SAINTE-MONIQUE  ECOLE PRIVEE","ecole.stemonique@free.fr","Not found","05 56 98 48 58","Not found","29-31 rue Paul Courteault33000 BORDEAUXFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.donges.st-joseph@ec44.scolanet.org","ecole.joseph@wanadoo.fr","02 40 45 35 32","Not found","50 rue des Ecoles44480 DONGESFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ec.indre.ste-anne@ec44.scolanet.org","Not found","02 40 38 07 32","Not found","1 place du Prieuré44610 INDREFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.missillac.st-joseph@ec44.scolanet.org","stjosephmissillac@wanadoo.fr","02 40 88 39 47","Not found","11 rue Saint-Charles44780 MISSILLACFrance","Not found"
"ECOLE PRIVEE DE LA PROVIDENCE","Not found","Not found","03 20 39 72 28","Not found","5 et 39 rue de Marquette59118 WAMBRECHIESFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ec.ste.therese@wanadoo.fr","ec.courcite.stetherese@ec53.org","02 43 03 30 22","Not found","18 rue des Lavandières53700 COURCITEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","eco35.ste-therese.boistrudan@ecbretagne.org","Not found","02 99 44 43 70","Not found","13 rue Leroux35150 BOISTRUDANFrance","Not found"
"ECOLE ET COLLEGE PRIVES DE L'IMMACULEE","clg.immaculee.damville@srec-hn.com","ec.immaculee.damville@srec-hn.com","02 32 34 50 18","Not found","7 rue de Verneuil27240 DAMVILLEFrance","Not found"
"ECOLE ET COLLEGE PRIVES DU SACRE-COEUR","ce.0160077x@ac-poitiers.fr","Not found","05 45 31 02 03","05 45 31 26 83","Ecole : 50 rue Boitant - BP 12716700 RUFFECFrance","Collège : 13 rue du Puy Guignard"
"ECOLE ET COLLEGE PRIVES GUERARD","college.guerard@laposte.net","secretariat.guerard@wanadoo.fr","02 33 19 40 50","02 33 07 47 18","6 rue Quesnel Canveaux50200 COUTANCESFrance","Ecole : 32 rue Quesnel Morinière"
"ECOLE PRIVEE SAINT-JOSEPH","ec.nantes.st-joseph@ec44.scolanet.org","ecole-st-joseph-44@wanadoo.fr","02 40 74 64 73","Not found","63 bis rue d'Allonville44000 NANTESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjoseph.craon@wanadoo.fr","stjoseph@wanadoo.fr","02 43 06 11 88","Not found","10 rue du Mûrier53400 CRAONFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH - SAINT-HENRI","eco.sthe.bignan@ddec56.org","Not found","02 97 60 52 83","Not found","8 rue de la Résistance56500 BIGNANFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE","eco56.stjb.le-gorvello@eco.ecbretagne.org","Not found","02 97 43 05 01","Not found","Hameau Le Gorvello56250 SULNIACFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LA CROIX","ndc.cdorival@orange.fr","Not found","01 40 33 53 33","Not found","13 rue du Retrait75020 PARISFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecole.sainte-anne.bazouges@wanadoo.fr","Not found","02 99 97 46 55","Not found","12 rue d'Antrain35560 BAZOUGES LA PEROUSEFrance","Not found"
"ECOLE PRIVEE","eco35.privee.st-mherve@eco.ecbretagne.org","Not found","02 99 76 70 12","Not found","2 rue des Marronniers35500 ST M HERVEFrance","Not found"
"ECOLE PRIVEE L'IMMACULEE","eco35.immaculee.mordelles@ecbretagne.org","Not found","02 99 85 13 04","Not found","65 bis avenue du Général de Gaulle35310 MORDELLESFrance","Not found"
