"name","mail","mail2","tel","tel2","adrs","adrs2"
"GROUPE SCOLAIRE MAÏMONIDE-RAMBAM  ECOLE, COLLEGE ET LYCEE PRIVES","maimonide.rambam@wanadoo.fr","Not found","01 46 05 27 19","Not found","11 rue des Abondances92100 BOULOGNEFrance","Not found"
"INSTITUT SAINT-PAUL  ECOLE PRIVEE NOTRE-DAME","notdamdir@aol.com","Not found","01 64 59 71 53","Not found","12 rue Jubé de la Pérelle91410 DOURDANFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ec.reze.notre-dame@ec44.scolanet.org","notredame.ecole@wanadoo.fr","02 40 75 74 22","Not found","29 rue Fontaine Launay44400 REZEFrance","Not found"
"ECOLE PRIMAIRE PRIVEE","ecolegdcroix@wanadoo.fr","Not found","04 77 73 26 72","Not found","7 rue Pasteur42320 LA GRAND CROIXFrance","Not found"
"ECOLE PRIVEE LES TILLEULS","ecoleprivee-lestilleuls@wanadoo.fr","ec.stlegersouscholet.lestilleuls@ec49.org","02 41 56 25 25","Not found","2 rue des Dames49280 ST LEGER SOUS CHOLETFrance","Not found"
"ECOLE PRIVEE SAINTE- ANNE","eco22.ste-anne.plumieux@eco.ecbretagne.org","Not found","02 96 25 54 46","Not found","46 rue de l'Argoat22210 PLUMIEUXFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","eco22.saint-etienne@eco.ecbretagne.org","Not found","02 96 26 78 04","Not found","4 place de l'Eglise22210 ST ETIENNE DU GUE DE L ISLEFrance","Not found"
"ECOLE SAINT-JEAN HENRI DE TREVENEUC","eco22.henry.treveneuc@eco.ecbretagne.org","Not found","02 96 70 96 80","Not found","4 rue Pérhéméno22410 TREVENEUCFrance","Not found"
"INSTITUTION SAINT-JOSEPH LA PROVIDENCE  ECOLE PRIVEE DE LA PROVIDENCE","pronan1@scolalor.tm.fr","Not found","03 83 96 32 05","Not found","Rue Laurent Bonnevay - BP 203554000 NANCYFrance","Not found"
"ECOLE PRIVEE DES OISILLONS","Not found","Not found","02 33 65 28 63","Not found","72 rue du Mont-Saint-Michel61100 FLERSFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 81 69 28 13","Not found","25 Grande Rue25240 MOUTHEFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS DE GONZAGUE","ec.ancenis.st-louis@ec44.scolanet.org","Not found","02 40 83 03 72","Not found","70 rue Barême44150 ANCENISFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ec.malville.ste-marie@ec44.scolanet.org","Not found","02 40 56 46 51","Not found","1 rue Sainte-Catherine44260 MALVILLEFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","externat.ste-marie@wanadoo.fr","ec.nantes.ext-ste-marie@ec44.scolanet.org","02 40 74 02 38","Not found","9 avenue Bascher44000 NANTESFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","ec.st-aignan.st-pierre@ec44.scolanet.org","stpierrestaignan@free.fr","02 40 31 03 75","Not found","26 rue des Frères Rousseau44860 ST AIGNAN GRANDLIEUFrance","Not found"
"ECOLE PRIVEE SAINT-ANTOINE","stantoine.esse.ecole@wanadoo.fr","Not found","02 99 47 19 41","Not found","12 rue du Lavoir35150 ESSEFrance","Not found"
"ECOLE PRIVEE SAINT-AMAND","ecole.stamand.35@megalis.org","Not found","02 99 52 36 96","Not found","3 rue François Chapin35230 NOYAL CHATILLONFrance","Not found"
"ECOLE PRIVEE SAINTE-ELISABETH","sainte.elisabeth@yahoo.fr","Not found","02 99 00 32 58","Not found","6 rue de la Cour35220 ST JEAN SUR VILAINEFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-FAMILLE","saintefamille@nordnet.fr","Not found","03 21 56 48 35","Not found","77 rue Marcellin Berthelot62400 BETHUNEFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-URSULE","sainte.ursule@yahoo.fr","Not found","03 89 44 57 25","Not found","258 route de Bâle - Le Naegeleberg68400 RIEDISHEIMFrance","Not found"
"ECOLE PRIVEE SAINT-YVES","eco35.st-yves.rennes@ecbretagne.org","ogec.styves@megalis.org","02 99 79 05 16","Not found","3 rue Saint-Yves35000 RENNESFrance","Not found"
"ECOLE MATERNELLE PRIVEE SAINTE-ANNE","ecole.st.joseph.mayenne@wanadoo.fr","Not found","02 43 04 48 68","Not found","11 rue Henri Gandais53100 MAYENNEFrance","Not found"
"ECOLE PRIVEE SAINT-STANISLAS","eco.stst.carentoir@ddec56.org","contact@ecole-saint-stanislas.fr","02 99 08 84 59","Not found","11 rue Bel-Air56910 CARENTOIRFrance","Not found"
"ECOLE PRIVEE SAINT-PIE X","Not found","Not found","05 63 31 10 30","Not found","6 rue Pradel82350 ALBIASFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ecole.jeanne.darc@wanadoo.fr","Not found","05 58 89 23 94","Not found","155 rue du Château Vieux40330 AMOUFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","pleguer.ecolenotredame@wanadoo.fr","Not found","02 99 58 10 33","Not found","10 rue du Mézeray35540 PLERGUERFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ste.anne.cornille@wanadoo.fr","ecolecornille@orange.fr","02 99 49 53 54","Not found","Le Bourg35500 CORNILLEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","eco35.privee.livre-sur-changeon@ecbretagne.org","Not found","02 99 39 06 40 (école)","02 99 39 00 32 (maternelle)","13 place du Prieuré35450 LIVRE SUR CHANGEONFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-ANDRE","stmaur94.standre@wanadoo.fr","Not found","01 48 83 08 07","Not found","15 avenue Mahieu94100 ST MAUR DES FOSSESFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","benard.marcel@wanadoo.fr","Not found","01 49 69 11 22","146 656 433","2 ter rue de la Citadelle94230 CACHANFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","college.saint.joseph.villers.outreaux@wanadoo.fr","Not found","03 27 82 02 46","Not found","7 avenue du Maréchal Foch59142 VILLERS OUTREAUXFrance","Not found"
"ECOLE PRIVEE SAINT-LAURENT","ecoprslc@erasme.org","Not found","04 74 70 50 47","Not found","Rue Grange Thival69930 ST LAURENT DE CHAMOUSSETFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS DE GONZAGUE","saintlouis.pignan@wanadoo.fr","Not found","04 67 47 73 50","Not found","12 rue des Frères34570 PIGNANFrance","Not found"
"ECOLE PRIVEE DE LA COULEE SAINT-JOSEPH","ecolelacoulee@free.fr","ec.lire.lacoulee@ec49.org","02 40 09 05 19","Not found","189 rue de Ronsard49530 LIREFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS SAINT-JOSEPH","ecolesaintlouis3@wanadoo.fr","ec.montilliers.stlouis@ec49.org","02 41 75 06 57","Not found","Rue des Arcades49310 MONTILLIERSFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS","stlouispuy@net-up.com","ec.lepuynotredame.stlouis@ec49.org","02 41 52 25 63","Not found","6 place du Champ de Mars49260 LE PUY NOTRE DAMEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec-roche@inforoutes-ardeche.fr","Not found","04 75 30 06 69","Not found","Le Village07320 ROCHEPAULEFrance","Not found"
"ECOLE PRIVEE","ec-stbpr@inforoutes-ardeche.fr","Not found","04 75 30 51 91","Not found","Le Village07310 ST JULIEN BOUTIERESFrance","Not found"
"ECOLE ET COLLEGE PRIVES FENELON","fenelon.beziers@gmail.com","Not found","04 67 49 81 80","04 67 28 44 94","11 place Sainte-Aphrodise34504 BEZIERS CEDEXFrance","Not found"
"JEANNE D'ARC - ECOLE, COLLEGE  ET LYCEE PROFESSIONNEL","institution-jdarc@wanadoo.fr","Not found","01 34 13 75 56","Not found","2 bis boulevard Toussaint Lucas95130 FRANCONVILLEFrance","Not found"
"ECOLE ET COLLEGE PRIVES JEANNE D'ARC","college-jeanne-arc-perpignan@wanadoo.fr","Not found","04 68 34 38 76","Not found","16 rue Valette66000 PERPIGNANFrance","Not found"
"ECOLE ET COLLEGE PRIVES MAINTENON","ecole@maintenon.org","ecole.mainte@wanadoo.fr","04 66 80 00 75","Not found","15 rue Abbé Fabre30250 SOMMIERESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolestjoseph@voila.fr","ec.pouance.stjoseph@ec49.org","02 41 92 42 18","Not found","14 boulevard Prévalaye49420 POUANCEFrance","Not found"
"ECOLE PRIVEE SAINT-YVES","eco22.st-yves.perros@eco.ecbretagne.org","Not found","02 96 23 21 60","Not found","13 rue du Sergent l'Heveder22700 PERROS GUIRECFrance","Not found"
"ECOLE PRIVEE LES COLLINES","direcolecollines@orange.fr","Not found","04 77 75 09 27","Not found","1 impasse des Combes42800 RIVE DE GIERFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DU ROSAIRE","Not found","Not found","03 21 83 72 48","Not found","30 rue de Verdun62360 CONDETTEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.ch-thebaud.st-joseph@ec44.scolanet.org","stjoseph.chateau@wanadoo.fr","02 40 06 50 38","Not found","6 rue du Prieuré44690 CHATEAU THEBAUDFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","eco22.ste-anne.chatelaudren@eco.ecbretagne.org","Not found","02 96 74 11 39","Not found","2 Impasse Aribart22170 CHATELAUDRENFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DES FONTAINES","ecole-ndf@wanadoo.fr","Not found","04 78 70 91 50","Not found","47 rue Anatole France69190 ST FONSFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecole-sainte-anne-35-bain@wanadoo.fr","Not found","02 99 43 70 46","Not found","6 rue du Docteur Haicault35470 BAIN DE BRETAGNEFrance","Not found"
"ECOLE PRIVEE SAINTE-BERNADETTE","ec.st-sebastien.ste-bernadette@ec44.scolanet.org","ecole.stebernadette@wanadoo.fr","02 40 34 54 75","Not found","3 rue Robert Douineau - Le Douet44230 ST SEBASTIEN SUR LOIREFrance","Not found"
"ECOLE PRIVEE SAINTE-CLOTILDE","ste-clo@wanadoo.fr","Not found","01 45 48 72 19","Not found","77 rue de Grenelle75007 PARISFrance","Not found"
"ECOLE PRIVEE SAINTE-ELISABETH","ecole.ste-eli.nay@orange.fr","Not found","05 59 61 24 59","Not found","Rue du Docteur Talamon64800 NAY BOURDETTESFrance","Not found"
"INSTITUTION PRIVEE SAINT-STANISLAS  SACRE-COEUR","fillau.thierry@wanadoo.fr","ecoleststanislas@yahoo.fr","04 66 67 34 57","04 66 67 54 82 (école)","16 rue des Chassaintes30900 NIMESFrance","Not found"
"ECOLE PRIVEE LES SAINTS-PERES","ecole-les-saints-peres@wanadoo.fr","Not found","02 33 48 48 07","Not found","10 avenue Emile Dehousse50220 DUCEYFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","02 31 80 80 77","Not found","3 rue de la Libération14250 TILLY SUR SEULLESFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","sacre.bo.direction@wanadoo.fr","ec.bonnetable.sacrecoeur@ec72.org","02 43 29 31 01","Not found","7 rue St-André de Gelly72110 BONNETABLEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ec43.priv.vorey.saintetherese@ac-clermont.fr","Not found","04 71 03 41 07","Not found","Impasse Ste-Thérèse43800 VOREYFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","mariener18@wanadoo.fr","Not found","02 48 74 80 92","Not found","18 route de St- Amand18350 NERONDESFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-FRANÇOIS","Not found","Not found","04 50 45 07 92","Not found","17 rue de la Gare74000 ANNECYFrance","Not found"
"ECOLE ET COLLEGE PRIVES  SAINTE-JEANNE ANTIDE","antide.lab2@wanadoo.fr","Not found","03 81 69 36 36","Not found","3-5 Grande Rue25160 LABERGEMENT STE MARIEFrance","Not found"
"ECOLE PRIVEE SAINT-VINCENT DE PAUL","stvincentpaul@wanadoo.fr","Not found","01 48 22 34 56","Not found","18 boulevard Félix Faure93200 ST DENISFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","eco22.ste-anne.merdrignac@eco.ecbretagne.org","02 96 28 46 34","Not found","1 Chemin Planchette22230 MERDRIGNACFrance","Not found"
"ECOLE PRIVEE SAINT-MICHEL","ecole@ecole-st-michel.net","ec.nantes.st-michel@ec44.scolanet.org","02 40 73 29 35","Not found","15 rue Marie-Anne du Bocage44000 NANTESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ec-prive-les-trois-moutiers@cg86.fr","Not found","05 49 22 35 03","Not found","5 bis route de Thouars86120 LES TROIS MOUTIERSFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","ecolesacrecoeur.genetouze@wanadoo.fr","Not found","02 51 34 82 48","Not found","Rue du Meunier Vendéen85190 LA GENETOUZEFrance","Not found"
"ECOLE PRIVEE SAINT-PIENT","ecole.saintpient@wanadoo.fr","Not found","02 51 87 02 27","Not found","1 place Joseph Herbert85420 MAILLEFrance","Not found"
"ECOLE PRIVEE SAINT-CHARLES","ecole-privee.nesmy@wanadoo.fr","Not found","02 51 07 62 61","Not found","3 rue du Stade85310 NESMYFrance","Not found"
"ECOLE PRIVEE ETIENNE MARTIN","Not found","Not found","05 63 41 48 73","Not found","Le Bourg81500 MASSAC SERANFrance","Not found"
"ECOLE PRIVEE FREDERIC DE PELLEPORT","pelleport@scolagora.com","Not found","04 77 53 60 36","Not found","24 rue Victor Hugo42350 LA TALAUDIEREFrance","Not found"
"ECOLE PRIVEE SAINTE-FAMILLE","stefamille.primaire@wanadoo.fr","Not found","04 75 40 48 19","04 75 40 44 11","Place Santo Tirso07130 ST PERAYFrance","Maternelle : 4 rue Pasteur"
"ECOLE PRIVEE SAINT-FRANÇOIS JACQUARD","assogec@wanadoo.fr","ecsjestf@edres74.cur-archamps.fr","04 50 35 83 35","Not found","Rue du Faucigny74490 ST JEOIRE EN FAUCIGNYFrance","Not found"
"GROUPE SCOLAIRE  SAINT-JACQUES DE COMPOSTELLE  ECOLE PRIVEE","primaire@sjdc-dax.fr","contact@sjdc-dax.fr","05 58 74 60 51","05 58 74 13 47","35 avenue de l'Aérodrome40100 DAXFrance","Maternelle : Rue Aygue Rouye - 40100 DAX"
"INSTITUTION SAINT-PIE X","directrice.st-pie-x@dominicaines.fr","Not found","01 46 02 58 43","Not found","19 rue des Ecoles92210 ST CLOUDFrance","Not found"
"NOTRE-DAME DU CHATEAU  ECOLE ET COLLEGE PRIVES","ndchateau@ac-clermont.fr","ecole@ndchateau.fr","04 71 75 61 90","04 71 75 61 81","5 rue du Château43120 MONISTROL SUR LOIREFrance","Ecole : 39 rue du Château"
"ECOLE PRIVEE SAINT-FRANÇOIS-REGIS","ecosfr@wanadoo.fr","Not found","04 77 39 21 74","Not found","35 route de Bourg-Argental42220 ST SAUVEUR EN RUEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolestpierre43@wanadoo.fr","Not found","04 71 03 43 33","Not found","Le Bourg43130 ST PIERRE DUCHAMPFrance","Not found"
"ECOLE PRIMAIRE PRIVEE","ec.paulx.priv.mixte@ec44.scolanet.org","Not found","02 40 26 07 65","Not found","4 rue des Babinières44270 PAULXFrance","Not found"
"ECOLE ET COLLEGE PRIVES   SAINTE-THERESE","College.Stetherese@wanadoo.fr","Not found","05 58 76 21 85","Not found","5 allée du Carmel40500 ST SEVERFrance","Not found"
"ECOLE ET COLLEGE PRIVE SAINT-JOSEPH","col22.stjo.mur@ecbretagne.org","eco22.stjo.mur@eco.ecbretagne.org","02 96 28 50 76","02 96 28 54 02 (école)","1 rue du Lac22530 MUR DE BRETAGNEFrance","Not found"
"ECOLE PRIVEE SAINT-NICOLAS","ecolesaintnicolas@nordnet.fr","Not found","03 20 75 24 45","Not found","191 avenue de Verdun59100 ROUBAIXFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","ecolestpierre.85@wanadoo.fr","Not found","02 51 90 20 47","Not found","11 avenue des Sables85440 TALMONT ST HILAIREFrance","Not found"
"ECOLE PRIVEE SAINT-RAPHAEL","Not found","Not found","03 20 26 35 58","Not found","27 rue du Blanc-Seau59200 TOURCOINGFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","ecole-saint-pierre2@wanadoo.fr","Not found","02 51 33 79 70","Not found","3 place des Reliques85150 VAIREFrance","Not found"
"ECOLE PRIVEE SAINT-MELAINE","stmelaine85@cegetel.net","Not found","02 51 31 70 25","Not found","5 rue du Logis Poudra85310 LE TABLIERFrance","Not found"
"ECOLE PRIVEE SAINT-RENE","Not found","Not found","02 98 57 36 34","Not found","4 rue de Cornouaille29510 LANDREVARZECFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","02 98 86 93 83","Not found","Moulin à Vent29530 PLONEVEZ DU FAOUFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","02 98 20 81 41","Not found","10 rue de Kermaria29400 PLOUNEVENTERFrance","Not found"
"INSTITUTION SAINT-PAUL  ECOLE, COLLEGE ET LYCEE PRIVES","st.paul.sco@wanadoo.fr","ecole@institutionsaintpaul.org","04 77 49 50 80","04 77 41 81 79","9 rue de la Paix - BP 28642016 ST ETIENNE CEDEX 01France","Ecole : 5 rue Jacques Desgeorges"
"INSTITUTION SAINTE-THERESE LES CORDELIERS  ECOLE, COLLEGE ET LP PRIVES","ce.0631408N@ac-clermont.fr","madeleine.marleix@ac-clermont.fr","04 73 23 25 25","Not found","Place des Cordeliers63050 CLERMONT FERRAND CEDEX 2France","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","03 20 01 34 64","Not found","22 rue Bonne-Nouvelle59200 TOURCOINGFrance","Not found"
"INSTITUTION SAINT-JOSEPH LA PROVIDENCE  ECOLE PRIVEE DE LA PROVIDENCE","pronan1@scolalor.tm.fr","Not found","03 83 96 32 05","Not found","Rue Laurent Bonnevay - BP 203554000 NANCYFrance","Not found"
"ECOLE PRIVEE DES OISILLONS","Not found","Not found","02 33 65 28 63","Not found","72 rue du Mont-Saint-Michel61100 FLERSFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ec.st.therese@wanadoo.fr","Not found",".03 28 36 14 80","Not found","268 rue Léon Gambetta59000 LILLEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ec.vigneux.ste-anne@ec44.fr","Not found","02 40 57 12 79","Not found","6 rue Sainte-Anne44360 VIGNEUX DE BRETAGNEFrance","Not found"
"ECOLE PRIVEE IMMACULEE","ec.st-nazaire.immaculee@ec44.scolanet.org","ec.immaculee.st.nazaire@wanadoo.fr","02 40 01 99 01","Not found","28 route du Château de Beauregard44600 ST NAZAIREFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ec.roche-blanche.ste-marie@ec44.scolanet.org","ecolerocheblanche@free.fr","02 40 98 46 19","Not found","221 rue des Marronniers44522 LA ROCHE BLANCHEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","ec.stjo.bon@ec43.org","04 71 65 61 41","Not found","Le Bourg43290 ST BONNET LE FROIDFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","04 50 21 36 59","Not found","69 route des Varins74120 PRAZ SUR ARLYFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","sainte.therese@yahoo.fr","Not found","05 59 29 58 88","Not found","1 rue des Vicomtes de Sault64240 HASPARRENFrance","Not found"
"ECOLE PRIVEE IMMACULEE-CONCEPTION","ic.cambrai@ddec59c.org","Not found","03 27 83 61 93","Not found","9 rue Paul Bert59400 CAMBRAIFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","eco.stema.vannes@ddec56.org","Not found","02 97 47 19 81","Not found","19 rue François de Chateaubriand56000 VANNESFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","eco56.steth.st-marcel@eco.ecbretagne.org","Not found","02 97 75 04 41","Not found","5 rue du Calvaire56140 ST MARCELFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 97 91 57 64","Not found","Rue des Echamps56200 ST MARTIN SUR OUSTFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","eco56.stean.ruffiac@eco.ecbretagne.org","Not found","02 97 93 72 52","Not found","19 rue Sainte-Anne56140 RUFFIACFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","eco35.ste-marie.moulins@ecbretagne.org","Not found","02 99 49 03 20","Not found","Chemin du Couvent35680 MOULINSFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjolhermitage@free.fr","Not found","02 99 64 17 26","Not found","21 rue de la Poste35590 L HERMITAGEFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","st.pierre.melesse@wanadoo.fr","Not found","02 99 66 15 75","Not found","15 rue de Saint-Germain35520 MELESSEFrance","Not found"
"ECOLE PRIVEE SAINT-MARTIN - SAINT-JOSEPH","ecolbop@cegetel.net","ec.beaupreau.stjoseph@ec49.org","02 41 63 02 35","Not found","23 avenue du Grain d'Or49600 BEAUPREAUFrance","Not found"
"ECOLE PRIVEE ABBE LEMIRE  SITE SAINT-JOSEPH","ecolecath.abbelemire@free.fr","Not found","03 59 30 97 30","Not found","5 rue du Clocher59190 HAZEBROUCKFrance","Not found"
"ECOLE PRIVEE PIE X - SAINTE-MARIE","Not found","Not found","02 97 21 02 33","Not found","26 rue du 62ème R.I.56100 LORIENTFrance","Not found"
"ECOLE PRIVEE SAINTE-FAMILLE","ec.varade.ste-famille@ec44.scolanet.org","ste-famille.varades@wanadoo.fr","02 40 83 43 60","Not found","200 rue d'Anjou44370 VARADESFrance","Not found"
"ECOLE ET COLLEGE PRIVES  SAINTE-GENEVIEVE","ec.ste.genevieve.astaffort@ac-bordeaux.fr","Not found","05 53 67 17 82","Not found","25 rue Saint-Félix47220 ASTAFFORTFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","ec.nort.ste-jeanne-arc@ec44.scolanet.org","ecole.ste.jeannedarc@orange.fr","02 40 72 29 87","Not found","40 rue de la Paix44390 NORT SUR ERDREFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.staubindeluigne.stjoseph@ec49.org","Not found","02 41 78 39 99","Not found","11 place de l'Eglise49190 ST AUBIN DE LUIGNEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","st-jo-zutkerque@wanadoo.fr","Not found","03 21 35 32 69","Not found","42 rue des Ecoles62370 ZUTKERQUEFrance","Not found"
"ECOLE PRIVEE","ogec.valoux@orange.fr","Not found","04 75 34 28 77","Not found","Le Bourg07340 ST ETIENNE DE VALOUXFrance","Not found"
"ECOLE PRIVEE","ecprstmontan@aol.com","Not found","04 75 52 70 68","Not found","Rue du Guâ07220 ST MONTANFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ecrumjea@edres74.net","Not found","04 50 01 25 43","Not found","1 rue du Belvédère74150 RUMILLYFrance","Not found"
"ECOLE PRIVEE LACORDAIRE","Not found","Not found","03 20 94 54 52","Not found","106 rue du Bailly59960 NEUVILLE EN FERRAINFrance","Not found"
"ECOLE PRIVEE MARIE-AUXILIATRICE","ce.0594066z@ac-lille.fr","Not found","03 20 75 36 64","Not found","26 avenue Cordonnier59100 ROUBAIXFrance","Not found"
"ECOLE PRIVEE L'ARCHE DE NOE","ecole.archedenoe.longeron@wanadoo.fr","ec.lelongeron.archenoe@ec49.org","02 41 46 54 34","Not found","21 rue Eugène Bonnet49710 LE LONGERONFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES  PRESENTATION DE MARIE","presentation.marie@wanadoo.fr","Not found","04 50 49 21 35","Not found","10 rue Monseigneur Paget - BP3038774163 ST JULIEN EN GENEVOIS CEDEXFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES GERSON","j.gerson@wanadoo.fr","Not found","01 45 03 81 00","Not found","31 rue de la Pompe75116 PARISFrance","Not found"
"ECOLE, COLLEGE, LEGT PRIVES  NOTRE-DAME DE GARAISON","garaison@wanadoo.fr","Not found","05 62 99 43 22","Not found","Not found","Not found"
"ENSEMBLE SCOLAIRE PRIVE  NOTRE-DAME DE L'ASSOMPTION","info@groupe-scolaire-nda-bavay.org","Not found","03 27 63 11 11","03 27 39 84 84","5 rue Chaussée59570 BAVAYFrance","Ecole Jeanne d'Arc : 3 rue des Soupirs"
